year,month,day,flow_cfs,Source
1979,2,25,2562.2759123881415,Delta_Storage+USGS_14181500
1979,2,26,2998.9855166968778,Delta_Storage+USGS_14181500
1979,2,27,2765.061736445621,Delta_Storage+USGS_14181500
1979,2,28,2596.1585350092682,Delta_Storage+USGS_14181500
1979,3,1,2175.4839928188517,Delta_Storage+USGS_14181500
1979,3,2,1993.0792675047956,Delta_Storage+USGS_14181500
1979,3,3,3045.355179892937,Delta_Storage+USGS_14181500
1979,3,4,5889.530741652933,Delta_Storage+USGS_14181500
1979,3,5,9964.568481531423,Delta_Storage+USGS_14181500
1979,3,6,9299.616948969417,Delta_Storage+USGS_14181500
1979,3,7,7835.655681434948,Delta_Storage+USGS_14181500
1979,3,8,5966.092084614162,Delta_Storage+USGS_14181500
1979,3,9,4610.673691834678,Delta_Storage+USGS_14181500
1979,3,10,3755.5789727823876,Delta_Storage+USGS_14181500
1979,3,11,3592.6522095527303,Delta_Storage+USGS_14181500
1979,3,12,3628.952470256767,Delta_Storage+USGS_14181500
1979,3,13,3183.7550254941916,Delta_Storage+USGS_14181500
1979,3,14,3285.6325382415807,Delta_Storage+USGS_14181500
1979,3,15,4008.7751274715156,Delta_Storage+USGS_14181500
1979,3,16,3878.669462828956,Delta_Storage+USGS_14181500
1979,3,17,3324.7710453250975,Delta_Storage+USGS_14181500
1979,3,18,2845.3368459175153,Delta_Storage+USGS_14181500
1979,3,19,2674.2315891127087,Delta_Storage+USGS_14181500
1979,3,20,2462.2972749479977,Delta_Storage+USGS_14181500
1979,3,21,2219.278790365779,Delta_Storage+USGS_14181500
1979,3,22,2105.2976023776755,Delta_Storage+USGS_14181500
1979,3,23,1993.8683988155171,Delta_Storage+USGS_14181500
1979,3,24,1981.7578731351275,Delta_Storage+USGS_14181500
1979,3,25,1967.2026102949035,Delta_Storage+USGS_14181500
1979,3,26,1981.7578731348049,Delta_Storage+USGS_14181500
1979,3,27,2031.978924495936,Delta_Storage+USGS_14181500
1979,3,28,2512.3025982231293,Delta_Storage+USGS_14181500
1979,3,29,2861.628906388774,Delta_Storage+USGS_14181500
1979,3,30,2470.081546862291,Delta_Storage+USGS_14181500
1979,3,31,2292.6420785784503,Delta_Storage+USGS_14181500
1979,4,1,2141.8657643773886,Delta_Storage+USGS_14181500
1979,4,2,2268.976290057836,Delta_Storage+USGS_14181500
1979,4,3,2131.756878584647,Delta_Storage+USGS_14181500
1979,4,4,2094.82123213524,Delta_Storage+USGS_14181500
1979,4,5,2083.604272380041,Delta_Storage+USGS_14181500
1979,4,6,2906.915956542576,Delta_Storage+USGS_14181500
1979,4,7,3043.698996787407,Delta_Storage+USGS_14181500
1979,4,8,3035.72726304568,Delta_Storage+USGS_14181500
1979,4,9,3315.2368110187076,Delta_Storage+USGS_14181500
1979,4,10,3018.1046500391203,Delta_Storage+USGS_14181500
1979,4,11,3418.802891508017,Delta_Storage+USGS_14181500
1979,4,12,3747.928475861896,Delta_Storage+USGS_14181500
1979,4,13,4838.809409465021,Delta_Storage+USGS_14181500
1979,4,14,3832.215554469635,Delta_Storage+USGS_14181500
1979,4,15,3589.9321891432187,Delta_Storage+USGS_14181500
1979,4,16,3932.283365326064,Delta_Storage+USGS_14181500
1979,4,17,4076.269803155007,Delta_Storage+USGS_14181500
1979,4,18,3572.7430388803577,Delta_Storage+USGS_14181500
1979,4,19,3156.0135621714385,Delta_Storage+USGS_14181500
1979,4,20,2696.865098422482,Delta_Storage+USGS_14181500
1979,4,21,2688.756601051796,Delta_Storage+USGS_14181500
1979,4,22,2672.7430388803577,Delta_Storage+USGS_14181500
1979,4,23,2871.1077772346416,Delta_Storage+USGS_14181500
1979,4,24,2877.513202103211,Delta_Storage+USGS_14181500
1979,4,25,2737.769443087161,Delta_Storage+USGS_14181500
1979,4,26,2764.56673065248,Delta_Storage+USGS_14181500
1979,4,27,3184.4989197957284,Delta_Storage+USGS_14181500
1979,4,28,3196.4582332821465,Delta_Storage+USGS_14181500
1979,4,29,3312.6458730563545,Delta_Storage+USGS_14181500
1979,4,30,3525.2557952779357,Delta_Storage+USGS_14181500
1979,5,1,3086.6174235746994,Delta_Storage+USGS_14181500
1979,5,2,3053.0992305110926,Delta_Storage+USGS_14181500
1979,5,3,3247.6648299577305,Delta_Storage+USGS_14181500
1979,5,4,3339.3715561703634,Delta_Storage+USGS_14181500
1979,5,5,5661.213899022154,Delta_Storage+USGS_14181500
1979,5,6,5954.941573362912,Delta_Storage+USGS_14181500
1979,5,7,5215.958103744658,Delta_Storage+USGS_14181500
1979,5,8,4437.424472680203,Delta_Storage+USGS_14181500
1979,5,9,3786.031968382183,Delta_Storage+USGS_14181500
1979,5,10,3345.6130058292288,Delta_Storage+USGS_14181500
1979,5,11,2945.298783914616,Delta_Storage+USGS_14181500
1979,5,12,2888.1885331489966,Delta_Storage+USGS_14181500
1979,5,13,2822.1256887656164,Delta_Storage+USGS_14181500
1979,5,14,2884.041896255342,Delta_Storage+USGS_14181500
1979,5,15,2953.5181930640174,Delta_Storage+USGS_14181500
1979,5,16,3035.2249192771196,Delta_Storage+USGS_14181500
1979,5,17,2732.230429403928,Delta_Storage+USGS_14181500
1979,5,18,2464.4608588082965,Delta_Storage+USGS_14181500
1979,5,19,2484.251377532025,Delta_Storage+USGS_14181500
1979,5,20,2452.3351700422695,Delta_Storage+USGS_14181500
1979,5,21,2384.356118169955,Delta_Storage+USGS_14181500
1979,5,22,2541.811466851385,Delta_Storage+USGS_14181500
1979,5,23,2673.2039711490233,Delta_Storage+USGS_14181500
1979,5,24,2135.434400553362,Delta_Storage+USGS_14181500
1979,5,25,2105.643881830045,Delta_Storage+USGS_14181500
1979,5,26,2067.6648299577305,Delta_Storage+USGS_14181500
1979,5,27,1900.418962552954,Delta_Storage+USGS_14181500
1979,5,28,1718.188533149026,Delta_Storage+USGS_14181500
1979,5,29,1578.3980144252682,Delta_Storage+USGS_14181500
1979,5,30,1474.251377531614,Delta_Storage+USGS_14181500
1979,5,31,1343.8324149790708,Delta_Storage+USGS_14181500
1979,6,1,1397.56008931936,Delta_Storage+USGS_14181500
1979,6,2,1416.4762968087045,Delta_Storage+USGS_14181500
1979,6,3,1460.4344005533621,Delta_Storage+USGS_14181500
1979,6,4,1533.4134524257056,Delta_Storage+USGS_14181500
1979,6,5,1564.5655994466379,Delta_Storage+USGS_14181500
1979,6,6,1578.6074957015694,Delta_Storage+USGS_14181500
1979,6,7,1102.544651318952,Delta_Storage+USGS_14181500
1979,6,8,1027.9790518723435,Delta_Storage+USGS_14181500
1979,6,9,1153.811466851385,Delta_Storage+USGS_14181500
1979,6,10,1171.7905187233175,Delta_Storage+USGS_14181500
1979,6,11,1153.811466851385,Delta_Storage+USGS_14181500
1979,6,12,1127.83241497866,Delta_Storage+USGS_14181500
1979,6,13,1162.1256887660272,Delta_Storage+USGS_14181500
1979,6,14,968.2932737869271,Delta_Storage+USGS_14181500
1979,6,15,1036.3770662976412,Delta_Storage+USGS_14181500
1979,6,16,1127.8743112343836,Delta_Storage+USGS_14181500
1979,6,17,1055.9162074893152,Delta_Storage+USGS_14181500
1979,6,18,1066.8743112340023,Delta_Storage+USGS_14181500
1979,6,19,1136.062844382999,Delta_Storage+USGS_14181500
1979,6,20,1074.3561181699554,Delta_Storage+USGS_14181500
1979,6,21,884.1256887660271,Delta_Storage+USGS_14181500
1979,6,22,923.0418962553131,Delta_Storage+USGS_14181500
1979,6,23,907.0418962553424,Delta_Storage+USGS_14181500
1979,6,24,912.0837925106847,Delta_Storage+USGS_14181500
1979,6,25,843.1256887655869,Delta_Storage+USGS_14181500
1979,6,26,972.1256887660271,Delta_Storage+USGS_14181500
1979,6,27,942.1256887659978,Delta_Storage+USGS_14181500
1979,6,28,850.2094812766825,Delta_Storage+USGS_14181500
1979,6,29,866.1466368932728,Delta_Storage+USGS_14181500
1979,6,30,884.1256887659978,Delta_Storage+USGS_14181500
1979,7,1,1060.0,Delta_Storage+USGS_14181500
1979,7,2,884.1466368936836,Delta_Storage+USGS_14181500
1979,7,3,824.251377531614,Delta_Storage+USGS_14181500
1979,7,4,860.2094812766825,Delta_Storage+USGS_14181500
1979,7,5,860.2094812762716,Delta_Storage+USGS_14181500
1979,7,6,820.2094812766825,Delta_Storage+USGS_14181500
1979,7,7,753.230429404339,Delta_Storage+USGS_14181500
1979,7,8,802.2304294039575,Delta_Storage+USGS_14181500
1979,7,9,759.2513775319956,Delta_Storage+USGS_14181500
1979,7,10,876.4818069359824,Delta_Storage+USGS_14181500
1979,7,11,802.7541325952236,Delta_Storage+USGS_14181500
1979,7,12,734.4608588082966,Delta_Storage+USGS_14181500
1979,7,13,730.3142219150238,Delta_Storage+USGS_14181500
1979,7,14,730.314221914613,Delta_Storage+USGS_14181500
1979,7,15,722.3142219150238,Delta_Storage+USGS_14181500
1979,7,16,653.3561181699554,Delta_Storage+USGS_14181500
1979,7,17,874.3561181699554,Delta_Storage+USGS_14181500
1979,7,18,567.9405959823735,Delta_Storage+USGS_14181500
1979,7,19,672.6488238171548,Delta_Storage+USGS_14181500
1979,7,20,684.0542486853722,Delta_Storage+USGS_14181500
1979,7,21,672.8515362510727,Delta_Storage+USGS_14181500
1979,7,22,680.8515362510434,Delta_Storage+USGS_14181500
1979,7,23,657.2569611196423,Delta_Storage+USGS_14181500
1979,7,24,630.4596735543231,Delta_Storage+USGS_14181500
1979,7,25,660.4596735539124,Delta_Storage+USGS_14181500
1979,7,26,643.6623859882118,Delta_Storage+USGS_14181500
1979,7,27,555.8650984224818,Delta_Storage+USGS_14181500
1979,7,28,643.6623859882118,Delta_Storage+USGS_14181500
1979,7,29,588.8650984225112,Delta_Storage+USGS_14181500
1979,7,30,564.6623859882118,Delta_Storage+USGS_14181500
1979,7,31,593.2705232910805,Delta_Storage+USGS_14181500
1979,8,1,633.6623859882118,Delta_Storage+USGS_14181500
1979,8,2,576.4732357253506,Delta_Storage+USGS_14181500
1979,8,3,610.0678108567812,Delta_Storage+USGS_14181500
1979,8,4,603.2705232910805,Delta_Storage+USGS_14181500
1979,8,5,603.2705232910805,Delta_Storage+USGS_14181500
1979,8,6,603.2705232910513,Delta_Storage+USGS_14181500
1979,8,7,549.67594815965,Delta_Storage+USGS_14181500
1979,8,8,590.0678108567812,Delta_Storage+USGS_14181500
1979,8,9,569.67594815965,Delta_Storage+USGS_14181500
1979,8,10,559.67594815965,Delta_Storage+USGS_14181500
1979,8,11,566.4732357249692,Delta_Storage+USGS_14181500
1979,8,12,542.8786605939201,Delta_Storage+USGS_14181500
1979,8,13,512.4867978967891,Delta_Storage+USGS_14181500
1979,8,14,603.2705232910805,Delta_Storage+USGS_14181500
1979,8,15,593.2705232910805,Delta_Storage+USGS_14181500
1979,8,16,371.70307250211613,Delta_Storage+USGS_14181500
1979,8,17,1078.9728756575341,Delta_Storage+USGS_14181500
1979,8,18,670.4596735539124,Delta_Storage+USGS_14181500
1979,8,19,687.2569611196423,Delta_Storage+USGS_14181500
1979,8,20,529.284085462519,Delta_Storage+USGS_14181500
1979,8,21,364.122059542124,Delta_Storage+USGS_14181500
1979,8,22,666.8650984225112,Delta_Storage+USGS_14181500
1979,8,23,613.2705232910513,Delta_Storage+USGS_14181500
1979,8,24,640.0678108567812,Delta_Storage+USGS_14181500
1979,8,25,576.4732357253802,Delta_Storage+USGS_14181500
1979,8,26,580.0678108567812,Delta_Storage+USGS_14181500
1979,8,27,398.55025865043194,Delta_Storage+USGS_14181500
1979,8,28,624.5469845446039,Delta_Storage+USGS_14181500
1979,8,29,634.5469845446039,Delta_Storage+USGS_14181500
1979,8,30,749.3017585311031,Delta_Storage+USGS_14181500
1979,8,31,688.1130650342361,Delta_Storage+USGS_14181500
1979,9,1,623.9243715376628,Delta_Storage+USGS_14181500
1979,9,2,865.0282662586544,Delta_Storage+USGS_14181500
1979,9,3,1021.3773869930882,Delta_Storage+USGS_14181500
1979,9,4,980.1413312928612,Delta_Storage+USGS_14181500
1979,9,5,688.2543963270974,Delta_Storage+USGS_14181500
1979,9,6,713.8487430753548,Delta_Storage+USGS_14181500
1979,9,7,665.8770093340092,Delta_Storage+USGS_14181500
1979,9,8,733.8487430757069,Delta_Storage+USGS_14181500
1979,9,9,630.282662585752,Delta_Storage+USGS_14181500
1979,9,10,789.9335418509366,Delta_Storage+USGS_14181500
1979,9,11,702.8013808717012,Delta_Storage+USGS_14181500
1979,9,12,618.0466068854955,Delta_Storage+USGS_14181500
1979,9,13,626.8579133889809,Delta_Storage+USGS_14181500
1979,9,14,614.3391951030313,Delta_Storage+USGS_14181500
1979,9,15,613.8487430753548,Delta_Storage+USGS_14181500
1979,9,16,609.9335418512887,Delta_Storage+USGS_14181500
1979,9,17,639.7257524093934,Delta_Storage+USGS_14181500
1979,9,18,627.9692541612894,Delta_Storage+USGS_14181500
1979,9,19,589.8105618954187,Delta_Storage+USGS_14181500
1979,9,20,646.144773374453,Delta_Storage+USGS_14181500
1979,9,21,686.1447733748053,Delta_Storage+USGS_14181500
1979,9,22,819.8105618950669,Delta_Storage+USGS_14181500
1979,9,23,637.0342476940632,Delta_Storage+USGS_14181500
1979,9,24,608.7053050909351,Delta_Storage+USGS_14181500
1979,9,25,720.4842537300972,Delta_Storage+USGS_14181500
1979,9,26,591.406163604966,Delta_Storage+USGS_14181500
1979,9,27,703.1709546908965,Delta_Storage+USGS_14181500
1979,9,28,706.8172068150946,Delta_Storage+USGS_14181500
1979,9,29,692.2321983173631,Delta_Storage+USGS_14181500
1979,9,30,648.5859461925193,Delta_Storage+USGS_14181500
1979,10,1,487.64718981895703,Delta_Storage+USGS_14181500
1979,10,2,501.2934419435069,Delta_Storage+USGS_14181500
1979,10,3,448.75181998400194,Delta_Storage+USGS_14181500
1979,10,4,547.2606736079103,Delta_Storage+USGS_14181500
1979,10,5,511.6067102330139,Delta_Storage+USGS_14181500
1979,10,6,538.7797285450815,Delta_Storage+USGS_14181500
1979,10,7,487.47180179437896,Delta_Storage+USGS_14181500
1979,10,8,525.9527468575013,Delta_Storage+USGS_14181500
1979,10,9,383.33689335665395,Delta_Storage+USGS_14181500
1979,10,10,453.70091646067385,Delta_Storage+USGS_14181500
1979,10,11,517.0176142026314,Delta_Storage+USGS_14181500
1979,10,12,574.9057880564992,Delta_Storage+USGS_14181500
1979,10,13,460.76936090377853,Delta_Storage+USGS_14181500
1979,10,14,545.2468559383524,Delta_Storage+USGS_14181500
1979,10,15,651.7925645492937,Delta_Storage+USGS_14181500
1979,10,16,523.1786423619847,Delta_Storage+USGS_14181500
1979,10,17,485.2468559383524,Delta_Storage+USGS_14181500
1979,10,18,909.3614768060587,Delta_Storage+USGS_14181500
1979,10,19,2107.249650659941,Delta_Storage+USGS_14181500
1979,10,20,1566.6945152733379,Delta_Storage+USGS_14181500
1979,10,21,1503.3777852993326,Delta_Storage+USGS_14181500
1979,10,22,1123.22187223062,Delta_Storage+USGS_14181500
1979,10,23,1363.9716925340467,Delta_Storage+USGS_14181500
1979,10,24,1160.5344171548218,Delta_Storage+USGS_14181500
1979,10,25,1857.87670711897,Delta_Storage+USGS_14181500
1979,10,26,1778.314701284942,Delta_Storage+USGS_14181500
1979,10,27,1551.5960635954689,Delta_Storage+USGS_14181500
1979,10,28,1492.7838780646184,Delta_Storage+USGS_14181500
1979,10,29,1372.1285197559898,Delta_Storage+USGS_14181500
1979,10,30,1472.6317462401462,Delta_Storage+USGS_14181500
1979,10,31,1559.6652238548145,Delta_Storage+USGS_14181500
1979,11,1,1377.9253839552043,Delta_Storage+USGS_14181500
1979,11,2,1118.3342781173515,Delta_Storage+USGS_14181500
1979,11,3,1095.1372428378418,Delta_Storage+USGS_14181500
1979,11,4,1543.271153296001,Delta_Storage+USGS_14181500
1979,11,5,1901.1745508604672,Delta_Storage+USGS_14181500
1979,11,6,1625.8762728096312,Delta_Storage+USGS_14181500
1979,11,7,1376.6399912739503,Delta_Storage+USGS_14181500
1979,11,8,1054.2992749257896,Delta_Storage+USGS_14181500
1979,11,9,1114.729202418197,Delta_Storage+USGS_14181500
1979,11,10,915.2546693534316,Delta_Storage+USGS_14181500
1979,11,11,915.4457482392768,Delta_Storage+USGS_14181500
1979,11,12,885.8279060103073,Delta_Storage+USGS_14181500
1979,11,13,756.0667546173095,Delta_Storage+USGS_14181500
1979,11,14,738.854731177594,Delta_Storage+USGS_14181500
1979,11,15,858.8776024257875,Delta_Storage+USGS_14181500
1979,11,16,897.8912021563174,Delta_Storage+USGS_14181500
1979,11,17,1406.3968547170057,Delta_Storage+USGS_14181500
1979,11,18,1516.8753078168397,Delta_Storage+USGS_14181500
1979,11,19,1219.5805350404166,Delta_Storage+USGS_14181500
1979,11,20,1161.0453884097058,Delta_Storage+USGS_14181500
1979,11,21,1028.3696552561364,Delta_Storage+USGS_14181500
1979,11,22,1702.2267741239489,Delta_Storage+USGS_14181500
1979,11,23,2193.1836803233964,Delta_Storage+USGS_14181500
1979,11,24,4003.319677628154,Delta_Storage+USGS_14181500
1979,11,25,3610.673438544416,Delta_Storage+USGS_14181500
1979,11,26,2506.367360646778,Delta_Storage+USGS_14181500
1979,11,27,1962.5102417792002,Delta_Storage+USGS_14181500
1979,11,28,1638.8776024257875,Delta_Storage+USGS_14181500
1979,11,29,1365.1088126079694,Delta_Storage+USGS_14181500
1979,11,30,1553.4909925196425,Delta_Storage+USGS_14181500
1979,12,1,1510.5922902277189,Delta_Storage+USGS_14181500
1979,12,2,6594.529026208134,Delta_Storage+USGS_14181500
1979,12,3,6730.047515094294,Delta_Storage+USGS_14181500
1979,12,4,8085.339993261372,Delta_Storage+USGS_14181500
1979,12,5,5945.741437196684,Delta_Storage+USGS_14181500
1979,12,6,3793.7801097034817,Delta_Storage+USGS_14181500
1979,12,7,2871.895791374829,Delta_Storage+USGS_14181500
1979,12,8,2373.390138813906,Delta_Storage+USGS_14181500
1979,12,9,2241.2698679247214,Delta_Storage+USGS_14181500
1979,12,10,2907.802719946059,Delta_Storage+USGS_14181500
1979,12,11,2113.5694688751173,Delta_Storage+USGS_14181500
1979,12,12,2109.137710011224,Delta_Storage+USGS_14181500
1979,12,13,1836.8208398059396,Delta_Storage+USGS_14181500
1979,12,14,1754.5039696006693,Delta_Storage+USGS_14181500
1979,12,15,1835.6624047033997,Delta_Storage+USGS_14181500
1979,12,16,1572.1870993953992,Delta_Storage+USGS_14181500
1979,12,17,1653.4909925196278,Delta_Storage+USGS_14181500
1979,12,18,1635.8455459738034,Delta_Storage+USGS_14181500
1979,12,19,1701.271378832761,Delta_Storage+USGS_14181500
1979,12,20,2007.8798580691653,Delta_Storage+USGS_14181500
1979,12,21,2659.211041610985,Delta_Storage+USGS_14181500
1979,12,22,2512.3116411347373,Delta_Storage+USGS_14181500
1979,12,23,2499.703854886045,Delta_Storage+USGS_14181500
1979,12,24,2044.488282389042,Delta_Storage+USGS_14181500
1979,12,25,2053.329847286297,Delta_Storage+USGS_14181500
1979,12,26,1849.4181679133612,Delta_Storage+USGS_14181500
1979,12,27,1650.5818320866388,Delta_Storage+USGS_14181500
1979,12,28,1490.8727481298556,Delta_Storage+USGS_14181500
1979,12,29,1530.1454580217185,Delta_Storage+USGS_14181500
1979,12,30,1470.4363740649205,Delta_Storage+USGS_14181500
1979,12,31,1435.9428626053605,Delta_Storage+USGS_14181500
1980,1,1,2524.7739693617114,Delta_Storage+USGS_14181500
1980,1,2,2417.963587696867,Delta_Storage+USGS_14181500
1980,1,3,2425.0648854049427,Delta_Storage+USGS_14181500
1980,1,4,2440.1402289509656,Delta_Storage+USGS_14181500
1980,1,5,6276.427336383688,Delta_Storage+USGS_14181500
1980,1,6,4565.652954986441,Delta_Storage+USGS_14181500
1980,1,7,3179.6870382749457,Delta_Storage+USGS_14181500
1980,1,8,3434.111092452821,Delta_Storage+USGS_14181500
1980,1,9,2906.3968547170207,Delta_Storage+USGS_14181500
1980,1,10,2284.0930714285355,Delta_Storage+USGS_14181500
1980,1,11,2248.831537042129,Delta_Storage+USGS_14181500
1980,1,12,13596.72146268811,Delta_Storage+USGS_14181500
1980,1,13,18273.33307383738,Delta_Storage+USGS_14181500
1980,1,14,19265.58810128733,Delta_Storage+USGS_14181500
1980,1,15,11104.767117669047,Delta_Storage+USGS_14181500
1980,1,16,7224.412076179795,Delta_Storage+USGS_14181500
1980,1,17,6322.540119168058,Delta_Storage+USGS_14181500
1980,1,18,4931.647753232351,Delta_Storage+USGS_14181500
1980,1,19,3901.7900040286713,Delta_Storage+USGS_14181500
1980,1,20,3364.8251236955693,Delta_Storage+USGS_14181500
1980,1,21,2939.292461901119,Delta_Storage+USGS_14181500
1980,1,22,2241.1965372514405,Delta_Storage+USGS_14181500
1980,1,23,1932.653732631134,Delta_Storage+USGS_14181500
1980,1,24,1833.1609582121268,Delta_Storage+USGS_14181500
1980,1,25,1836.0506263891875,Delta_Storage+USGS_14181500
1980,1,26,2053.3438804976786,Delta_Storage+USGS_14181500
1980,1,27,1439.6017140006277,Delta_Storage+USGS_14181500
1980,1,28,1156.3046671883308,Delta_Storage+USGS_14181500
1980,1,29,1370.5489142857919,Delta_Storage+USGS_14181500
1980,1,30,1177.8731811322518,Delta_Storage+USGS_14181500
1980,1,31,1368.1147160752355,Delta_Storage+USGS_14181500
1980,2,1,1960.576603015901,Delta_Storage+USGS_14181500
1980,2,2,2599.560359884528,Delta_Storage+USGS_14181500
1980,2,3,3468.8366353100428,Delta_Storage+USGS_14181500
1980,2,4,2885.655249595565,Delta_Storage+USGS_14181500
1980,2,5,2550.7550369272294,Delta_Storage+USGS_14181500
1980,2,6,3470.010013561136,Delta_Storage+USGS_14181500
1980,2,7,3448.439727422213,Delta_Storage+USGS_14181500
1980,2,8,2861.783607919906,Delta_Storage+USGS_14181500
1980,2,9,2612.7390023477824,Delta_Storage+USGS_14181500
1980,2,10,2191.2676334325197,Delta_Storage+USGS_14181500
1980,2,11,2015.1752581389756,Delta_Storage+USGS_14181500
1980,2,12,1832.987343402648,Delta_Storage+USGS_14181500
1980,2,13,1736.0828828454607,Delta_Storage+USGS_14181500
1980,2,14,1758.0052407443127,Delta_Storage+USGS_14181500
1980,2,15,1628.282644519696,Delta_Storage+USGS_14181500
1980,2,16,1526.4462021843026,Delta_Storage+USGS_14181500
1980,2,17,1562.7250162962619,Delta_Storage+USGS_14181500
1980,2,18,1864.9890068043887,Delta_Storage+USGS_14181500
1980,2,19,2482.0746160447957,Delta_Storage+USGS_14181500
1980,2,20,2629.305128938504,Delta_Storage+USGS_14181500
1980,2,21,2385.4017313742725,Delta_Storage+USGS_14181500
1980,2,22,2197.5318114247243,Delta_Storage+USGS_14181500
1980,2,23,2126.6135902568953,Delta_Storage+USGS_14181500
1980,2,24,2139.6192995515203,Delta_Storage+USGS_14181500
1980,2,25,2239.5286668593194,Delta_Storage+USGS_14181500
1980,2,26,3437.6200583399127,Delta_Storage+USGS_14181500
1980,2,27,3507.307513415696,Delta_Storage+USGS_14181500
1980,2,28,3821.9007018634284,Delta_Storage+USGS_14181500
1980,2,29,3669.3787876520723,Delta_Storage+USGS_14181500
1980,3,1,3059.0055894428983,Delta_Storage+USGS_14181500
1980,3,2,2652.754541422442,Delta_Storage+USGS_14181500
1980,3,3,2520.004192082104,Delta_Storage+USGS_14181500
1980,3,4,2818.7777450680014,Delta_Storage+USGS_14181500
1980,3,5,2841.777745068236,Delta_Storage+USGS_14181500
1980,3,6,2733.6854422700044,Delta_Storage+USGS_14181500
1980,3,7,2597.199692639692,Delta_Storage+USGS_14181500
1980,3,8,2341.6219490132453,Delta_Storage+USGS_14181500
1980,3,9,2090.909296948428,Delta_Storage+USGS_14181500
1980,3,10,2092.082315260525,Delta_Storage+USGS_14181500
1980,3,11,2048.2934434476097,Delta_Storage+USGS_14181500
1980,3,12,2197.2553335729153,Delta_Storage+USGS_14181500
1980,3,13,2288.833077200007,Delta_Storage+USGS_14181500
1980,3,14,2715.9885644529004,Delta_Storage+USGS_14181500
1980,3,15,2359.3140222625134,Delta_Storage+USGS_14181500
1980,3,16,2082.015241233778,Delta_Storage+USGS_14181500
1980,3,17,1977.7614135885756,Delta_Storage+USGS_14181500
1980,3,18,2339.9789603281815,Delta_Storage+USGS_14181500
1980,3,19,2219.1014475808215,Delta_Storage+USGS_14181500
1980,3,20,2148.1626912075817,Delta_Storage+USGS_14181500
