year,month,day,flow_cfs,Source
1980,3,18,1067.90710941615,Data_Ranger
1980,3,19,1135.03725010278,Data_Ranger
1980,3,20,1221.7229698203,Data_Ranger
1980,3,21,1155.90205098261,Data_Ranger
1980,3,22,1064.95511753372,Data_Ranger
1980,3,23,1092.5855147401,Data_Ranger
1980,3,24,976.508170367065,Data_Ranger
1980,3,25,870.418304452972,Data_Ranger
1980,3,26,896.720939780851,Data_Ranger
1980,3,27,876.88368260023,Data_Ranger
1980,3,28,792.884607927491,Data_Ranger
1980,3,29,979.700731180844,Data_Ranger
1980,3,30,929.994090679586,Data_Ranger
1980,3,31,907.730845315032,Data_Ranger
1980,4,1,856.912428187523,Data_Ranger
1980,4,2,826.695466849451,Data_Ranger
1980,4,3,793.600696621609,Data_Ranger
1980,4,4,800.149004670649,Data_Ranger
1980,4,5,973.467182343174,Data_Ranger
1980,4,6,1087.07694081789,Data_Ranger
1980,4,7,1061.17444975923,Data_Ranger
1980,4,8,1022.36159768664,Data_Ranger
1980,4,9,1125.14374523574,Data_Ranger
1980,4,10,1286.27718732904,Data_Ranger
1980,4,11,1271.39053834596,Data_Ranger
1980,4,12,1356.40427250205,Data_Ranger
1980,4,13,1623.699988547,Data_Ranger
1980,4,14,2137.39087718983,Data_Ranger
1980,4,15,2597.33241109096,Data_Ranger
1980,4,16,2098.8018744372,Data_Ranger
1980,4,17,1964.27942369219,Data_Ranger
1980,4,18,1863.23768394474,Data_Ranger
1980,4,19,2343.23155968139,Data_Ranger
1980,4,20,2924.65621524592,Data_Ranger
1980,4,21,2681.84034291242,Data_Ranger
1980,4,22,2108.10865937375,Data_Ranger
1980,4,23,1905.67345517329,Data_Ranger
1980,4,24,1989.38898618485,Data_Ranger
1980,4,25,1785.27241644039,Data_Ranger
1980,4,26,1665.14422944295,Data_Ranger
1980,4,27,1894.41455179135,Data_Ranger
1980,4,28,2132.4833068347,Data_Ranger
1980,4,29,2021.81080407481,Data_Ranger
1980,4,30,1504.21232934746,Data_Ranger
1980,5,1,1399.15478738398,Data_Ranger
1980,5,2,1520.97801286397,Data_Ranger
1980,5,3,1377.12535078015,Data_Ranger
1980,5,4,1395.30859774123,Data_Ranger
1980,5,5,1460.68898256274,Data_Ranger
1980,5,6,1418.91275499433,Data_Ranger
1980,5,7,1162.01376122694,Data_Ranger
1980,5,8,1076.40544869269,Data_Ranger
1980,5,9,972.432400694492,Data_Ranger
1980,5,10,905.125163924358,Data_Ranger
1980,5,11,894.128790589913,Data_Ranger
1980,5,12,843.09789939427,Data_Ranger
1980,5,13,782.415940273621,Data_Ranger
1980,5,14,733.008564795195,Data_Ranger
1980,5,15,723.510707267209,Data_Ranger
1980,5,16,693.108837651208,Data_Ranger
1980,5,17,650.415266942659,Data_Ranger
1980,5,18,628.529038688298,Data_Ranger
1980,5,19,620.550099515355,Data_Ranger
1980,5,20,601.477909921189,Data_Ranger
1980,5,21,706.967816997651,Data_Ranger
1980,5,22,651.658323513912,Data_Ranger
1980,5,23,566.250782488411,Data_Ranger
1980,5,24,544.559588499718,Data_Ranger
1980,5,25,587.321992769403,Data_Ranger
1980,5,26,1104.3745265645,Data_Ranger
1980,5,27,1109.19453120193,Data_Ranger
1980,5,28,931.093773533095,Data_Ranger
1980,5,29,835.34960192539,Data_Ranger
1980,5,30,722.186670335407,Data_Ranger
1980,5,31,671.63907456427,Data_Ranger
1980,6,1,809.372168098159,Data_Ranger
1980,6,2,884.371267232377,Data_Ranger
1980,6,3,771.110291471009,Data_Ranger
1980,6,4,671.995477091603,Data_Ranger
1980,6,5,634.185901909231,Data_Ranger
1980,6,6,605.652932810585,Data_Ranger
1980,6,7,591.463820549692,Data_Ranger
1980,6,8,593.209808770913,Data_Ranger
1980,6,9,572.947267398995,Data_Ranger
1980,6,10,524.77638681364,Data_Ranger
1980,6,11,503.30849794995,Data_Ranger
1980,6,12,488.169280973657,Data_Ranger
1980,6,13,561.047875693837,Data_Ranger
1980,6,14,557.830516935722,Data_Ranger
1980,6,15,584.295581989537,Data_Ranger
1980,6,16,580.973110597601,Data_Ranger
1980,6,17,666.389763983443,Data_Ranger
1980,6,18,548.885047570698,Data_Ranger
1980,6,19,492.801918745646,Data_Ranger
1980,6,20,475.915069072115,Data_Ranger
1980,6,21,450.99667851202,Data_Ranger
1980,6,22,441.87269545642,Data_Ranger
1980,6,23,425.862527663157,Data_Ranger
1980,6,24,420.632926131269,Data_Ranger
1980,6,25,573.794525133326,Data_Ranger
1980,6,26,543.281459371175,Data_Ranger
1980,6,27,547.795022810305,Data_Ranger
1980,6,28,535.133518626871,Data_Ranger
1980,6,29,460.521507366458,Data_Ranger
1980,6,30,416.484380319029,Data_Ranger
1980,7,1,388.804203228277,Data_Ranger
1980,7,2,369.215695567373,Data_Ranger
1980,7,3,366.278774392179,Data_Ranger
1980,7,4,400.982115836545,Data_Ranger
1980,7,5,368.719067913777,Data_Ranger
1980,7,6,348.128755576968,Data_Ranger
1980,7,7,320.940200829802,Data_Ranger
1980,7,8,304.061139506095,Data_Ranger
1980,7,9,295.732600932139,Data_Ranger
1980,7,10,287.738537169882,Data_Ranger
1980,7,11,316.990685561706,Data_Ranger
1980,7,12,325.67118302389,Data_Ranger
1980,7,13,287.149597208085,Data_Ranger
1980,7,14,279.753659658329,Data_Ranger
1980,7,15,284.255021765273,Data_Ranger
1980,7,16,278.639986485873,Data_Ranger
1980,7,17,263.169969986008,Data_Ranger
1980,7,18,255.120977876355,Data_Ranger
1980,7,19,248.011976602914,Data_Ranger
1980,7,20,242.09061842225,Data_Ranger
1980,7,21,234.933163936401,Data_Ranger
1980,7,22,225.335900400943,Data_Ranger
1980,7,23,224.846179504915,Data_Ranger
1980,7,24,210.938709559979,Data_Ranger
1980,7,25,201.659632277799,Data_Ranger
1980,7,26,195.341724491615,Data_Ranger
1980,7,27,194.629652654996,Data_Ranger
1980,7,28,193.151528399081,Data_Ranger
1980,7,29,188.486052103916,Data_Ranger
1980,7,30,188.186610041276,Data_Ranger
1980,7,31,182.946199098901,Data_Ranger
1980,8,1,182.401546947718,Data_Ranger
1980,8,2,187.227985373004,Data_Ranger
1980,8,3,189.839533162982,Data_Ranger
1980,8,4,177.181285553355,Data_Ranger
1980,8,5,172.744074903029,Data_Ranger
1980,8,6,167.477985645452,Data_Ranger
1980,8,7,160.677644667057,Data_Ranger
1980,8,8,160.290159578984,Data_Ranger
1980,8,9,157.438649111134,Data_Ranger
1980,8,10,159.429536219134,Data_Ranger
1980,8,11,153.656603788075,Data_Ranger
1980,8,12,151.07293088709,Data_Ranger
1980,8,13,151.354991913367,Data_Ranger
1980,8,14,151.554717648922,Data_Ranger
1980,8,15,146.42065159125,Data_Ranger
1980,8,16,146.317389354574,Data_Ranger
1980,8,17,158.784998250011,Data_Ranger
1980,8,18,239.683481515211,Data_Ranger
1980,8,19,199.518146890019,Data_Ranger
1980,8,20,175.444325136781,Data_Ranger
1980,8,21,162.260642256376,Data_Ranger
1980,8,22,155.138925806873,Data_Ranger
1980,8,23,150.516558789904,Data_Ranger
1980,8,24,147.629285476183,Data_Ranger
1980,8,25,152.515360250293,Data_Ranger
1980,8,26,143.916829874096,Data_Ranger
1980,8,27,189.543488915227,Data_Ranger
1980,8,28,223.014046596074,Data_Ranger
1980,8,29,179.925247386038,Data_Ranger
1980,8,30,175.785919569087,Data_Ranger
1980,8,31,194.179143068793,Data_Ranger
1980,9,1,310.005937308257,Data_Ranger
1980,9,2,733.842639857037,Data_Ranger
1980,9,3,455.212131972132,Data_Ranger
1980,9,4,321.50732462765,Data_Ranger
1980,9,5,297.185180945524,Data_Ranger
1980,9,6,266.348841406207,Data_Ranger
1980,9,7,281.19909529953,Data_Ranger
1980,9,8,239.239468544389,Data_Ranger
1980,9,9,218.163268183399,Data_Ranger
1980,9,10,202.071263986325,Data_Ranger
1980,9,11,204.484641879471,Data_Ranger
1980,9,12,205.41088577774,Data_Ranger
1980,9,13,226.989050390442,Data_Ranger
1980,9,14,238.080772125144,Data_Ranger
1980,9,15,207.224504360308,Data_Ranger
1980,9,16,191.494353739386,Data_Ranger
1980,9,17,187.775069924291,Data_Ranger
1980,9,18,181.509456891029,Data_Ranger
1980,9,19,234.773176538732,Data_Ranger
1980,9,20,472.725254794128,Data_Ranger
1980,9,21,565.964889415919,Data_Ranger
1980,9,22,413.240286404267,Data_Ranger
1980,9,23,354.543457974074,Data_Ranger
1980,9,24,325.13137287988,Data_Ranger
1980,9,25,296.042158029898,Data_Ranger
1980,9,26,286.472208527024,Data_Ranger
1980,9,27,266.275851763394,Data_Ranger
1980,9,28,256.753816684384,Data_Ranger
1980,9,29,249.752903214785,Data_Ranger
1980,9,30,295.439456978116,Data_Ranger
1980,10,1,281.23363050334,Data_Ranger
1980,10,2,249.484999037541,Data_Ranger
1980,10,3,234.177420720881,Data_Ranger
1980,10,4,220.798292847145,Data_Ranger
1980,10,5,222.181640641148,Data_Ranger
1980,10,6,208.373068674888,Data_Ranger
1980,10,7,209.758348361789,Data_Ranger
1980,10,8,203.292295148616,Data_Ranger
1980,10,9,200.789548053812,Data_Ranger
1980,10,10,182.569526579493,Data_Ranger
1980,10,11,179.060439649599,Data_Ranger
1980,10,12,210.872126126616,Data_Ranger
1980,10,13,241.592246782597,Data_Ranger
1980,10,14,233.803179471083,Data_Ranger
1980,10,15,216.66099941287,Data_Ranger
1980,10,16,207.072002779659,Data_Ranger
1980,10,17,199.626482187344,Data_Ranger
1980,10,18,193.508185982964,Data_Ranger
1980,10,19,182.547522069489,Data_Ranger
1980,10,20,184.578838823702,Data_Ranger
1980,10,21,204.20745195115,Data_Ranger
1980,10,22,190.853835644934,Data_Ranger
1980,10,23,186.704509335057,Data_Ranger
1980,10,24,183.759844898277,Data_Ranger
1980,10,25,213.189507796319,Data_Ranger
1980,10,26,212.236303790627,Data_Ranger
1980,10,27,200.305258856618,Data_Ranger
1980,10,28,188.033295106574,Data_Ranger
1980,10,29,182.658279806039,Data_Ranger
1980,10,30,179.919488436305,Data_Ranger
1980,10,31,192.446215481702,Data_Ranger
1980,11,1,309.878722188629,Data_Ranger
1980,11,2,474.487667531948,Data_Ranger
1980,11,3,435.199082354771,Data_Ranger
1980,11,4,561.405084196358,Data_Ranger
1980,11,5,553.128679861235,Data_Ranger
1980,11,6,711.354668397032,Data_Ranger
1980,11,7,2303.58586105355,Data_Ranger
1980,11,8,3447.31224986543,Data_Ranger
1980,11,9,3432.24591179916,Data_Ranger
1980,11,10,2149.40617978105,Data_Ranger
1980,11,11,1609.58414486644,Data_Ranger
1980,11,12,1115.61676589166,Data_Ranger
1980,11,13,918.953084580932,Data_Ranger
1980,11,14,750.048650873586,Data_Ranger
1980,11,15,692.383609723727,Data_Ranger
1980,11,16,604.446374695939,Data_Ranger
1980,11,17,580.831196496201,Data_Ranger
1980,11,18,659.670671500064,Data_Ranger
1980,11,19,979.39721333585,Data_Ranger
1980,11,20,991.608548722248,Data_Ranger
1980,11,21,2351.94569362366,Data_Ranger
1980,11,22,2865.77956456033,Data_Ranger
1980,11,23,1582.60184011196,Data_Ranger
1980,11,24,1297.08898715555,Data_Ranger
1980,11,25,1072.01150187085,Data_Ranger
1980,11,26,972.100789488317,Data_Ranger
1980,11,27,1086.03062155695,Data_Ranger
1980,11,28,1372.89857423727,Data_Ranger
1980,11,29,1303.03028163906,Data_Ranger
1980,11,30,1263.62162570309,Data_Ranger
1980,12,1,1254.52601138939,Data_Ranger
1980,12,2,1355.70863374737,Data_Ranger
1980,12,3,1647.7468007931,Data_Ranger
1980,12,4,1368.90698720832,Data_Ranger
1980,12,5,1014.83850329321,Data_Ranger
1980,12,6,892.813311646602,Data_Ranger
1980,12,7,890.883649881232,Data_Ranger
1980,12,8,816.508919217442,Data_Ranger
1980,12,9,741.908491679381,Data_Ranger
1980,12,10,1120.56577051947,Data_Ranger
1980,12,11,1655.09004169176,Data_Ranger
1980,12,12,1802.1371385513,Data_Ranger
1980,12,13,1767.37182643409,Data_Ranger
1980,12,14,1865.93038371775,Data_Ranger
1980,12,15,3358.59577110918,Data_Ranger
1980,12,16,2946.2344119505,Data_Ranger
1980,12,17,2119.08713701468,Data_Ranger
1980,12,18,1697.65378566503,Data_Ranger
1980,12,19,1292.12941370992,Data_Ranger
1980,12,20,1245.29214430697,Data_Ranger
1980,12,21,1466.15668215702,Data_Ranger
1980,12,22,3915.27969195102,Data_Ranger
1980,12,23,4828.35247002331,Data_Ranger
1980,12,24,3402.46304463141,Data_Ranger
1980,12,25,7371.85904312699,Data_Ranger
1980,12,26,13679.4129090589,Data_Ranger
1980,12,27,11211.3150504153,Data_Ranger
1980,12,28,6191.66987555878,Data_Ranger
1980,12,29,3667.4330928553,Data_Ranger
1980,12,30,3209.59134956331,Data_Ranger
1980,12,31,2781.82533144935,Data_Ranger
1981,1,1,1992.36116990678,Data_Ranger
1981,1,2,1779.96686511078,Data_Ranger
1981,1,3,1465.71562871154,Data_Ranger
1981,1,4,1255.52479510095,Data_Ranger
1981,1,5,1148.21420274811,Data_Ranger
1981,1,6,1053.804766115,Data_Ranger
1981,1,7,942.00048266599,Data_Ranger
1981,1,8,863.401895761959,Data_Ranger
1981,1,9,800.549256971797,Data_Ranger
1981,1,10,763.910154566464,Data_Ranger
1981,1,11,742.774422972943,Data_Ranger
1981,1,12,716.206192906028,Data_Ranger
1981,1,13,707.487391735837,Data_Ranger
1981,1,14,666.148483375116,Data_Ranger
1981,1,15,629.326978999867,Data_Ranger
1981,1,16,628.200549483578,Data_Ranger
1981,1,17,614.818470242348,Data_Ranger
1981,1,18,613.073878488567,Data_Ranger
1981,1,19,616.676625118856,Data_Ranger
1981,1,20,603.530722515524,Data_Ranger
1981,1,21,613.966548028104,Data_Ranger
1981,1,22,636.419193318933,Data_Ranger
1981,1,23,652.00935466207,Data_Ranger
1981,1,24,701.112246999616,Data_Ranger
1981,1,25,657.465565486588,Data_Ranger
1981,1,26,671.652741173364,Data_Ranger
1981,1,27,666.956459682938,Data_Ranger
1981,1,28,634.871871089887,Data_Ranger
1981,1,29,666.28126591887,Data_Ranger
1981,1,30,637.689336742133,Data_Ranger
1981,1,31,593.704108210045,Data_Ranger
1981,2,1,589.910706295557,Data_Ranger
1981,2,2,567.784593446355,Data_Ranger
1981,2,3,527.099357276922,Data_Ranger
1981,2,4,538.211150061842,Data_Ranger
1981,2,5,500.516622272573,Data_Ranger
1981,2,6,479.222859456963,Data_Ranger
1981,2,7,447.10270169895,Data_Ranger
1981,2,8,432.097550416014,Data_Ranger
1981,2,9,430.824782687698,Data_Ranger
1981,2,10,408.692222929163,Data_Ranger
1981,2,11,499.918322661869,Data_Ranger
1981,2,12,2568.62903271342,Data_Ranger
1981,2,13,3229.33675781263,Data_Ranger
1981,2,14,3555.14993777232,Data_Ranger
1981,2,15,4058.95055539523,Data_Ranger
1981,2,16,6772.10783845215,Data_Ranger
1981,2,17,7653.41076021129,Data_Ranger
1981,2,18,6303.87088294537,Data_Ranger
1981,2,19,7337.20224098762,Data_Ranger
1981,2,20,5263.63274130523,Data_Ranger
1981,2,21,3144.2678918482,Data_Ranger
1981,2,22,2141.74037034633,Data_Ranger
1981,2,23,1763.42945553688,Data_Ranger
1981,2,24,1612.13270644915,Data_Ranger
1981,2,25,1559.19509129852,Data_Ranger
1981,2,26,1343.03809286526,Data_Ranger
1981,2,27,1206.77312446976,Data_Ranger
1981,2,28,1097.42881632558,Data_Ranger
1981,3,1,1013.66841646128,Data_Ranger
1981,3,2,920.38402709455,Data_Ranger
1981,3,3,969.344854983962,Data_Ranger
1981,3,4,893.983808299838,Data_Ranger
1981,3,5,806.08851685389,Data_Ranger
1981,3,6,751.371496328975,Data_Ranger
1981,3,7,768.839690090521,Data_Ranger
1981,3,8,733.8756485941,Data_Ranger
1981,3,9,685.841882418859,Data_Ranger
1981,3,10,681.527085681087,Data_Ranger
1981,3,11,662.702414681074,Data_Ranger
1981,3,12,671.914746218926,Data_Ranger
1981,3,13,655.80711609965,Data_Ranger
1981,3,14,648.568050871812,Data_Ranger
1981,3,15,648.884462760784,Data_Ranger
1981,3,16,685.220702839241,Data_Ranger
1981,3,17,666.020575738068,Data_Ranger
1981,3,18,681.149296432578,Data_Ranger
1981,3,19,700.426381103636,Data_Ranger
1981,3,20,637.611663427226,Data_Ranger
1981,3,21,593.681280702115,Data_Ranger
1981,3,22,619.465405651018,Data_Ranger
1981,3,23,631.556922066377,Data_Ranger
1981,3,24,636.978302954442,Data_Ranger
1981,3,25,675.863187638171,Data_Ranger
1981,3,26,693.322215289383,Data_Ranger
1981,3,27,675.124023723777,Data_Ranger
1981,3,28,673.355516362387,Data_Ranger
1981,3,29,729.371520585289,Data_Ranger
1981,3,30,761.587041647232,Data_Ranger
1981,3,31,981.804302198196,Data_Ranger
1981,4,1,954.420484329976,Data_Ranger
1981,4,2,868.079308998357,Data_Ranger
1981,4,3,892.203503784945,Data_Ranger
1981,4,4,846.175522523711,Data_Ranger
1981,4,5,932.964238019874,Data_Ranger
1981,4,6,949.406197255501,Data_Ranger
1981,4,7,878.240695191092,Data_Ranger
1981,4,8,1004.79848380683,Data_Ranger
1981,4,9,1144.46110465296,Data_Ranger
1981,4,10,1072.4179644385,Data_Ranger
1981,4,11,1005.43512077453,Data_Ranger
1981,4,12,965.716806290358,Data_Ranger
1981,4,13,868.936895489785,Data_Ranger
1981,4,14,847.978839321376,Data_Ranger
1981,4,15,925.235914451221,Data_Ranger
1981,4,16,1166.06821918064,Data_Ranger
1981,4,17,1234.30652959269,Data_Ranger
1981,4,18,1337.63066413242,Data_Ranger
1981,4,19,1458.58040043252,Data_Ranger
1981,4,20,1650.33202530212,Data_Ranger
1981,4,21,1738.56572972239,Data_Ranger
1981,4,22,2653.16017587841,Data_Ranger
1981,4,23,3120.67979817875,Data_Ranger
1981,4,24,3296.32517743366,Data_Ranger
1981,4,25,2414.1656554884,Data_Ranger
1981,4,26,1929.61922074234,Data_Ranger
1981,4,27,1653.40542276743,Data_Ranger
1981,4,28,2321.18776683258,Data_Ranger
1981,4,29,2272.68885642307,Data_Ranger
1981,4,30,2198.17642498796,Data_Ranger
1981,5,1,2068.43104937242,Data_Ranger
1981,5,2,1715.47817828033,Data_Ranger
1981,5,3,1475.69468315874,Data_Ranger
1981,5,4,1359.48738238877,Data_Ranger
1981,5,5,1139.88953995751,Data_Ranger
1981,5,6,1013.8908083063,Data_Ranger
1981,5,7,1031.9095005382,Data_Ranger
1981,5,8,1021.45770923758,Data_Ranger
1981,5,9,982.859454062627,Data_Ranger
1981,5,10,953.262232208064,Data_Ranger
1981,5,11,991.146172369556,Data_Ranger
1981,5,12,983.129305412763,Data_Ranger
1981,5,13,926.915810649231,Data_Ranger
1981,5,14,986.224025009177,Data_Ranger
1981,5,15,1077.38970483687,Data_Ranger
1981,5,16,942.890835606901,Data_Ranger
1981,5,17,865.067071341502,Data_Ranger
1981,5,18,958.522630038414,Data_Ranger
1981,5,19,1117.38726973298,Data_Ranger
1981,5,20,1093.89381790696,Data_Ranger
1981,5,21,1088.5871904925,Data_Ranger
1981,5,22,1051.91768794608,Data_Ranger
1981,5,23,968.477793494653,Data_Ranger
1981,5,24,1017.22981657716,Data_Ranger
1981,5,25,1211.65227139556,Data_Ranger
1981,5,26,1102.56742736559,Data_Ranger
1981,5,27,1003.43542263698,Data_Ranger
1981,5,28,892.840117766419,Data_Ranger
1981,5,29,840.254856838672,Data_Ranger
1981,5,30,786.132443450045,Data_Ranger
1981,5,31,730.203302973573,Data_Ranger
1981,6,1,674.770946286981,Data_Ranger
1981,6,2,633.931811187309,Data_Ranger
1981,6,3,660.429402622264,Data_Ranger
1981,6,4,789.972661316884,Data_Ranger
1981,6,5,814.043295906734,Data_Ranger
1981,6,6,1052.99537016559,Data_Ranger
1981,6,7,922.698065208608,Data_Ranger
1981,6,8,1551.39240222753,Data_Ranger
1981,6,9,2338.86014396281,Data_Ranger
1981,6,10,2072.38374712615,Data_Ranger
1981,6,11,1719.01254034871,Data_Ranger
1981,6,12,1407.31105359569,Data_Ranger
1981,6,13,1276.77944489698,Data_Ranger
1981,6,14,1172.29193545648,Data_Ranger
1981,6,15,1039.99629314782,Data_Ranger
1981,6,16,1032.36434351479,Data_Ranger
